NAME,NESTAB,NAICS2017,state,county
"Abbeville County, South Carolina",80,6244,45,001
"Breckinridge County, Kentucky",22,6244,21,027
"Floyd County, Kentucky",28,6244,21,071
"Franklin County, Kentucky",182,6244,21,073
"Kenton County, Kentucky",163,6244,21,117
"McCreary County, Kentucky",17,6244,21,147
"Madison County, Kentucky",92,6244,21,151
"Magoffin County, Kentucky",10,6244,21,153
"Metcalfe County, Kentucky",14,6244,21,169
"Owsley County, Kentucky",5,6244,21,189
"Rowan County, Kentucky",0,6244,21,205
"Simpson County, Kentucky",22,6244,21,213
"Taylor County, Kentucky",53,6244,21,217
"Clark County, Kentucky",33,6244,21,049
"Todd County, Kentucky",13,6244,21,219
"Carlisle County, Kentucky",3,6244,21,039
"Carroll County, Kentucky",15,6244,21,041
"Clinton County, Kentucky",23,6244,21,053
"Estill County, Kentucky",23,6244,21,065
"Gallatin County, Kentucky",6,6244,21,077
"Richland Parish, Louisiana",95,6244,22,083
"St. Martin Parish, Louisiana",149,6244,22,099
"Vernon Parish, Louisiana",58,6244,22,115
"Winn Parish, Louisiana",12,6244,22,127
"East Baton Rouge Parish, Louisiana",1183,6244,22,033
"Sabine Parish, Louisiana",35,6244,22,085
"Allen Parish, Louisiana",48,6244,22,003
"Madison Parish, Louisiana",44,6244,22,065
"Jefferson Davis Parish, Louisiana",67,6244,22,053
"St. James Parish, Louisiana",57,6244,22,093
"Grant Parish, Louisiana",32,6244,22,043
"West Feliciana Parish, Louisiana",22,6244,22,125
"Jefferson Parish, Louisiana",625,6244,22,051
"Beauregard Parish, Louisiana",40,6244,22,011
"Bienville Parish, Louisiana",21,6244,22,013
"St. John the Baptist Parish, Louisiana",89,6244,22,095
"Bossier Parish, Louisiana",240,6244,22,015
"Cameron Parish, Louisiana",8,6244,22,023
"East Feliciana Parish, Louisiana",52,6244,22,037
"Plaquemines Parish, Louisiana",28,6244,22,075
"Ouachita Parish, Louisiana",619,6244,22,073
"Rapides Parish, Louisiana",181,6244,22,079
"Washington Parish, Louisiana",179,6244,22,117
"St. Landry Parish, Louisiana",205,6244,22,097
"Tangipahoa Parish, Louisiana",464,6244,22,105
"Acadia Parish, Louisiana",180,6244,22,001
"St. Mary Parish, Louisiana",151,6244,22,101
"West Carroll Parish, Louisiana",31,6244,22,123
"St. Tammany Parish, Louisiana",281,6244,22,103
"Union Parish, Louisiana",54,6244,22,111
"Caldwell Parish, Louisiana",35,6244,22,021
"Caddo Parish, Louisiana",830,6244,22,017
"East Carroll Parish, Louisiana",27,6244,22,035
"Anderson County, Kentucky",53,6244,21,005
"Ascension Parish, Louisiana",241,6244,22,005
"Lafayette Parish, Louisiana",476,6244,22,055
"Evangeline Parish, Louisiana",66,6244,22,039
"Iberia Parish, Louisiana",182,6244,22,045
"Lincoln Parish, Louisiana",82,6244,22,061
"St. Bernard Parish, Louisiana",63,6244,22,087
"St. Helena Parish, Louisiana",74,6244,22,091
"Webster Parish, Louisiana",100,6244,22,119
"West Baton Rouge Parish, Louisiana",81,6244,22,121
"De Soto Parish, Louisiana",77,6244,22,031
"Iberville Parish, Louisiana",130,6244,22,047
"Red River Parish, Louisiana",22,6244,22,081
"Livingston Parish, Louisiana",213,6244,22,063
"Morehouse Parish, Louisiana",54,6244,22,067
"Natchitoches Parish, Louisiana",77,6244,22,069
"Orleans Parish, Louisiana",580,6244,22,071
"Terrebonne Parish, Louisiana",166,6244,22,109
"Catahoula Parish, Louisiana",28,6244,22,025
"Calcasieu Parish, Louisiana",417,6244,22,019
"Claiborne Parish, Louisiana",27,6244,22,027
"Franklin Parish, Louisiana",68,6244,22,041
"Avoyelles Parish, Louisiana",84,6244,22,009
"Assumption Parish, Louisiana",72,6244,22,007
"Jackson Parish, Louisiana",20,6244,22,049
"Pointe Coupee Parish, Louisiana",34,6244,22,077
"Vermilion Parish, Louisiana",135,6244,22,113
"St. Charles Parish, Louisiana",70,6244,22,089
"Lafourche Parish, Louisiana",123,6244,22,057
"Concordia Parish, Louisiana",40,6244,22,029
"Tensas Parish, Louisiana",9,6244,22,107
"LaSalle Parish, Louisiana",16,6244,22,059
"Oxford County, Maine",57,6244,23,017
"Bamberg County, South Carolina",49,6244,45,009
"Beaufort County, South Carolina",131,6244,45,013
"Calhoun County, South Carolina",18,6244,45,017
"Dillon County, South Carolina",100,6244,45,033
"Saluda County, South Carolina",16,6244,45,081
"Richland County, South Carolina",670,6244,45,079
"Fairfield County, South Carolina",53,6244,45,039
"Dorchester County, South Carolina",182,6244,45,035
"Hampton County, South Carolina",29,6244,45,049
"Greenville County, South Carolina",667,6244,45,045
"Lancaster County, South Carolina",170,6244,45,057
"Florence County, South Carolina",359,6244,45,041
"Laurens County, South Carolina",92,6244,45,059
"McCormick County, South Carolina",13,6244,45,065
"Pickens County, South Carolina",94,6244,45,077
"Union County, South Carolina",26,6244,45,087
"Williamsburg County, South Carolina",76,6244,45,089
"Aurora County, South Dakota",14,6244,46,003
"Grant County, South Dakota",21,6244,46,051
"Tripp County, South Dakota",17,6244,46,123
"Lyman County, South Dakota",7,6244,46,085
"Deuel County, South Dakota",19,6244,46,039
"Spink County, South Dakota",20,6244,46,115
"Bon Homme County, South Dakota",21,6244,46,009
"Brule County, South Dakota",11,6244,46,015
"Brookings County, South Dakota",118,6244,46,011
"Fall River County, South Dakota",12,6244,46,047
"Gregory County, South Dakota",12,6244,46,053
"Hamlin County, South Dakota",16,6244,46,057
"Minnehaha County, South Dakota",459,6244,46,099
"Custer County, South Dakota",8,6244,46,033
"Hyde County, South Dakota",5,6244,46,069
"Clark County, South Dakota",7,6244,46,025
"Faulk County, South Dakota",7,6244,46,049
"Hutchinson County, South Dakota",28,6244,46,067
"Kingsbury County, South Dakota",17,6244,46,077
"Walworth County, South Dakota",19,6244,46,129
"Clay County, South Dakota",28,6244,46,027
"Day County, South Dakota",22,6244,46,037
"Dewey County, South Dakota",12,6244,46,041
"Douglas County, South Dakota",11,6244,46,043
"Harding County, South Dakota",3,6244,46,063
"Hughes County, South Dakota",70,6244,46,065
"McPherson County, South Dakota",8,6244,46,089
"Roberts County, South Dakota",24,6244,46,109
"Sanborn County, South Dakota",6,6244,46,111
"Sully County, South Dakota",3,6244,46,119
"Lincoln County, South Dakota",156,6244,46,083
"Hand County, South Dakota",12,6244,46,059
"Lake County, South Dakota",40,6244,46,079
"Lawrence County, South Dakota",44,6244,46,081
"Yankton County, South Dakota",72,6244,46,135
"Codington County, South Dakota",112,6244,46,029
"Beadle County, South Dakota",58,6244,46,005
"Butte County, South Dakota",18,6244,46,019
"Corson County, South Dakota",8,6244,46,031
"Davison County, South Dakota",69,6244,46,035
"Edmunds County, South Dakota",10,6244,46,045
"Campbell County, South Dakota",3,6244,46,021
"Jerauld County, South Dakota",10,6244,46,073
"Bennett County, South Dakota",8,6244,46,007
"Meade County, South Dakota",71,6244,46,093
"Stanley County, South Dakota",5,6244,46,117
"Jones County, South Dakota",3,6244,46,075
"Potter County, South Dakota",8,6244,46,107
"Turner County, South Dakota",24,6244,46,125
"Brown County, South Dakota",101,6244,46,013
"Charles Mix County, South Dakota",36,6244,46,023
"Hanson County, South Dakota",6,6244,46,061
"McCook County, South Dakota",19,6244,46,087
"Marshall County, South Dakota",10,6244,46,091
"Mellette County, South Dakota",0,6244,46,095
"Moody County, South Dakota",16,6244,46,101
"Perkins County, South Dakota",10,6244,46,105
"Pennington County, South Dakota",235,6244,46,103
"Todd County, South Dakota",25,6244,46,121
"Union County, South Dakota",44,6244,46,127
"Miner County, South Dakota",8,6244,46,097
"Oglala Lakota County, South Dakota",27,6244,46,102
"Waldo County, Maine",58,6244,23,027
"Penobscot County, Maine",217,6244,23,019
"Piscataquis County, Maine",18,6244,23,021
"Androscoggin County, Maine",249,6244,23,001
"Aroostook County, Maine",128,6244,23,003
"Washington County, Maine",66,6244,23,029
"Cumberland County, Maine",349,6244,23,005
"Knox County, Maine",39,6244,23,013
"Sagadahoc County, Maine",45,6244,23,023
"York County, Maine",230,6244,23,031
"Kennebec County, Maine",204,6244,23,011
"Franklin County, Maine",46,6244,23,007
"Somerset County, Maine",73,6244,23,025
"Hancock County, Maine",69,6244,23,009
"Worcester County, Maryland",47,6244,24,047
"Baltimore city, Maryland",1446,6244,24,510
"Somerset County, Maryland",31,6244,24,039
"Talbot County, Maryland",59,6244,24,041
"Harford County, Maryland",430,6244,24,025
"Allegany County, Maryland",75,6244,24,001
"Howard County, Maryland",565,6244,24,027
"Prince George's County, Maryland",1912,6244,24,033
"Anne Arundel County, Maryland",948,6244,24,003
"Baltimore County, Maryland",1425,6244,24,005
"Frederick County, Maryland",486,6244,24,021
"Calvert County, Maryland",160,6244,24,009
"Garrett County, Maryland",31,6244,24,023
"Kent County, Maryland",24,6244,24,029
"Montgomery County, Maryland",2510,6244,24,031
"Carroll County, Maryland",203,6244,24,013
"Queen Anne's County, Maryland",100,6244,24,035
"St. Mary's County, Maryland",261,6244,24,037
"Charles County, Maryland",291,6244,24,017
"Dorchester County, Maryland",71,6244,24,019
"Washington County, Maryland",272,6244,24,043
"Wicomico County, Maryland",161,6244,24,045
"Cecil County, Maryland",124,6244,24,015
"Caroline County, Maryland",83,6244,24,011
"Suffolk County, Massachusetts",1165,6244,25,025
"Barnstable County, Massachusetts",148,6244,25,001
"Bristol County, Massachusetts",479,6244,25,005
"Dukes County, Massachusetts",22,6244,25,007
"Middlesex County, Massachusetts",1638,6244,25,017
"Berkshire County, Massachusetts",142,6244,25,003
"Hampden County, Massachusetts",743,6244,25,013
"Plymouth County, Massachusetts",424,6244,25,023
"Essex County, Massachusetts",1367,6244,25,009
"Franklin County, Massachusetts",73,6244,25,011
"Norfolk County, Massachusetts",647,6244,25,021
"Worcester County, Massachusetts",1118,6244,25,027
"Hampshire County, Massachusetts",118,6244,25,015
"Nantucket County, Massachusetts",21,6244,25,019
"Lincoln County, Maine",26,6244,23,015
"Chippewa County, Michigan",53,6244,26,033
"Monroe County, Michigan",141,6244,26,115
"Allegan County, Michigan",151,6244,26,005
"Oakland County, Michigan",1446,6244,26,125
"Hillsdale County, Michigan",47,6244,26,059
"Alger County, Michigan",7,6244,26,003
"Muskegon County, Michigan",395,6244,26,121
"Oceana County, Michigan",35,6244,26,127
"Leelanau County, Michigan",25,6244,26,089
"Lapeer County, Michigan",123,6244,26,087
"Clare County, Michigan",37,6244,26,035
"Sanilac County, Michigan",68,6244,26,151
"Isabella County, Michigan",92,6244,26,073
"Ontonagon County, Michigan",5,6244,26,131
"Ottawa County, Michigan",376,6244,26,139
"Tuscola County, Michigan",81,6244,26,157
"Alcona County, Michigan",12,6244,26,001
"Alpena County, Michigan",34,6244,26,007
"Ionia County, Michigan",92,6244,26,067
"Kalkaska County, Michigan",13,6244,26,079
"Midland County, Michigan",112,6244,26,111
"Berrien County, Michigan",222,6244,26,021
"Ogemaw County, Michigan",26,6244,26,129
"Oscoda County, Michigan",8,6244,26,135
"Wexford County, Michigan",51,6244,26,165
"Crawford County, Michigan",17,6244,26,039
"Clinton County, Michigan",126,6244,26,037
"Dickinson County, Michigan",23,6244,26,043
"Gratiot County, Michigan",75,6244,26,057
"Huron County, Michigan",39,6244,26,063
"Ingham County, Michigan",529,6244,26,065
"Lenawee County, Michigan",129,6244,26,091
"Fayette County, Tennessee",73,6244,47,047
"Hancock County, Tennessee",13,6244,47,067
"Hawkins County, Tennessee",63,6244,47,073
"Johnson County, Tennessee",12,6244,47,091
"Lincoln County, Tennessee",60,6244,47,103
"Macon County, Tennessee",49,6244,47,111
"Moore County, Tennessee",13,6244,47,127
"Robertson County, Tennessee",122,6244,47,147
"Franklin County, Tennessee",83,6244,47,051
"Blount County, Tennessee",113,6244,47,009
"Cheatham County, Tennessee",38,6244,47,021
"Carter County, Tennessee",50,6244,47,019
"Grainger County, Tennessee",26,6244,47,057
"Madison County, Tennessee",222,6244,47,113
"Giles County, Tennessee",58,6244,47,055
"Lauderdale County, Tennessee",68,6244,47,097
"Lawrence County, Tennessee",83,6244,47,099
"Marion County, Tennessee",50,6244,47,115
"Overton County, Tennessee",28,6244,47,133
"Pickett County, Tennessee",9,6244,47,137
"Sumner County, Tennessee",232,6244,47,165
"Wayne County, Tennessee",21,6244,47,181
"Trousdale County, Tennessee",24,6244,47,169
"Williamson County, Tennessee",216,6244,47,187
"Bedford County, Tennessee",81,6244,47,003
"Clay County, Tennessee",11,6244,47,027
"Greene County, Tennessee",76,6244,47,059
"Cumberland County, Tennessee",78,6244,47,035
"Shelby County, Tennessee",3661,6244,47,157
"Van Buren County, Tennessee",12,6244,47,175
"Claiborne County, Tennessee",28,6244,47,025
"Henderson County, Tennessee",53,6244,47,077
"Hickman County, Tennessee",39,6244,47,081
"Humphreys County, Tennessee",27,6244,47,085
"Jefferson County, Tennessee",44,6244,47,089
"Putnam County, Tennessee",95,6244,47,141
"Sequatchie County, Tennessee",11,6244,47,153
"Sevier County, Tennessee",77,6244,47,155
"Stewart County, Tennessee",9,6244,47,161
"Carroll County, Tennessee",48,6244,47,017
"Chester County, Tennessee",33,6244,47,023
"Decatur County, Tennessee",19,6244,47,039
"Davidson County, Tennessee",1079,6244,47,037
"Jackson County, Tennessee",14,6244,47,087
"McNairy County, Tennessee",34,6244,47,109
"Perry County, Tennessee",10,6244,47,135
"Roane County, Tennessee",58,6244,47,145
"Bradley County, Tennessee",175,6244,47,011
"Meigs County, Tennessee",13,6244,47,121
"Hamblen County, Tennessee",66,6244,47,063
"Haywood County, Tennessee",67,6244,47,075
"Union County, Tennessee",13,6244,47,173
"Hardin County, Tennessee",35,6244,47,071
"Montgomery County, Tennessee",424,6244,47,125
"Dickson County, Tennessee",54,6244,47,043
"Morgan County, Tennessee",23,6244,47,129
"Grundy County, Tennessee",30,6244,47,061
"Monroe County, Tennessee",50,6244,47,123
"Henry County, Tennessee",71,6244,47,079
"Cocke County, Tennessee",61,6244,47,029
"Crockett County, Tennessee",19,6244,47,033
"DeKalb County, Tennessee",41,6244,47,041
"Lake County, Tennessee",21,6244,47,095
"Knox County, Tennessee",563,6244,47,093
"Lewis County, Tennessee",20,6244,47,101
"McMinn County, Tennessee",68,6244,47,107
"Marshall County, Tennessee",62,6244,47,117
"Obion County, Tennessee",48,6244,47,131
"Rhea County, Tennessee",48,6244,47,143
"Scott County, Tennessee",34,6244,47,151
"Tipton County, Tennessee",162,6244,47,167
"Anderson County, Tennessee",95,6244,47,001
"Gibson County, Tennessee",76,6244,47,053
"Coffee County, Tennessee",122,6244,47,031
"Dyer County, Tennessee",137,6244,47,045
"Fentress County, Tennessee",17,6244,47,049
"Hamilton County, Tennessee",465,6244,47,065
"Hardeman County, Tennessee",79,6244,47,069
"Loudon County, Tennessee",40,6244,47,105
"Polk County, Tennessee",9,6244,47,139
"Rutherford County, Tennessee",453,6244,47,149
"Smith County, Tennessee",32,6244,47,159
"White County, Tennessee",59,6244,47,185
"Wilson County, Tennessee",150,6244,47,189
"Sullivan County, Tennessee",140,6244,47,163
"Unicoi County, Tennessee",13,6244,47,171
"Mason County, Michigan",37,6244,26,105
"Menominee County, Michigan",17,6244,26,109
"Montcalm County, Michigan",92,6244,26,117
"Missaukee County, Michigan",22,6244,26,113
"St. Joseph County, Michigan",75,6244,26,149
"St. Clair County, Michigan",226,6244,26,147
"Van Buren County, Michigan",100,6244,26,159
"Washtenaw County, Michigan",456,6244,26,161
"Arenac County, Michigan",9,6244,26,011
"Barry County, Michigan",72,6244,26,015
"Cass County, Michigan",61,6244,26,027
"Iron County, Michigan",13,6244,26,071
"Benzie County, Michigan",16,6244,26,019
"Roscommon County, Michigan",29,6244,26,143
"Schoolcraft County, Michigan",15,6244,26,153
"Wayne County, Michigan",4727,6244,26,163
"Branch County, Michigan",59,6244,26,023
"Grand Traverse County, Michigan",126,6244,26,055
"Jackson County, Michigan",222,6244,26,075
"Mackinac County, Michigan",18,6244,26,097
"Genesee County, Michigan",1000,6244,26,049
"Antrim County, Michigan",9,6244,26,009
"Houghton County, Michigan",38,6244,26,061
"Livingston County, Michigan",128,6244,26,093
"Iosco County, Michigan",27,6244,26,069
"Lake County, Michigan",10,6244,26,085
"Manistee County, Michigan",24,6244,26,101
"Montmorency County, Michigan",7,6244,26,119
"Presque Isle County, Michigan",10,6244,26,141
"Gladwin County, Michigan",39,6244,26,051
"Kalamazoo County, Michigan",447,6244,26,077
"Mecosta County, Michigan",36,6244,26,107
"Marquette County, Michigan",65,6244,26,103
"Newaygo County, Michigan",54,6244,26,123
"Osceola County, Michigan",28,6244,26,133
"Otsego County, Michigan",47,6244,26,137
"Calhoun County, Michigan",194,6244,26,025
"Cheboygan County, Michigan",42,6244,26,031
"Luce County, Michigan",4,6244,26,095
"Kent County, Michigan",1224,6244,26,081
"Macomb County, Michigan",1041,6244,26,099
"Saginaw County, Michigan",511,6244,26,145
"Shiawassee County, Michigan",65,6244,26,155
"Baraga County, Michigan",3,6244,26,013
"Bay County, Michigan",121,6244,26,017
"Gogebic County, Michigan",11,6244,26,053
"Charlevoix County, Michigan",40,6244,26,029
"Eaton County, Michigan",192,6244,26,045
"Delta County, Michigan",24,6244,26,041
"Emmet County, Michigan",41,6244,26,047
"Koochiching County, Minnesota",25,6244,27,071
"Meeker County, Minnesota",56,6244,27,093
"Morrison County, Minnesota",126,6244,27,097
"Pennington County, Minnesota",61,6244,27,113
"Rice County, Minnesota",155,6244,27,131
"Steele County, Minnesota",152,6244,27,147
"Wilkin County, Minnesota",24,6244,27,167
"Red Lake County, Minnesota",15,6244,27,125
"Aitkin County, Minnesota",36,6244,27,001
"Clay County, Minnesota",209,6244,27,027
"Faribault County, Minnesota",43,6244,27,043
"Murray County, Minnesota",27,6244,27,101
"Fillmore County, Minnesota",50,6244,27,045
"Kandiyohi County, Minnesota",117,6244,27,067
"Lake County, Minnesota",18,6244,27,075
"Polk County, Minnesota",105,6244,27,119
"Rock County, Minnesota",57,6244,27,133
"Roseau County, Minnesota",69,6244,27,135
"Sibley County, Minnesota",52,6244,27,143
"Traverse County, Minnesota",11,6244,27,155
"Watonwan County, Minnesota",24,6244,27,165
"Becker County, Minnesota",111,6244,27,005
"Hennepin County, Minnesota",1815,6244,27,053
"Big Stone County, Minnesota",20,6244,27,011
"Brown County, Minnesota",94,6244,27,015
"Chippewa County, Minnesota",33,6244,27,023
"Cass County, Minnesota",59,6244,27,021
"Clearwater County, Minnesota",34,6244,27,029
"Goodhue County, Minnesota",116,6244,27,049
"Hubbard County, Minnesota",73,6244,27,057
"Isanti County, Minnesota",64,6244,27,059
"Jackson County, Minnesota",25,6244,27,063
"Martin County, Minnesota",75,6244,27,091
"Mower County, Minnesota",89,6244,27,099
"Nobles County, Minnesota",45,6244,27,105
"Pine County, Minnesota",72,6244,27,115
"Olmsted County, Minnesota",490,6244,27,109
